"","usingObserved","treeType","scale","counted","numWins"
"1400",TRUE,"Dirichlet",1,340,2
"1401",FALSE,"Dirichlet",2,340,4
"1402",TRUE,"Dirichlet",2,340,2
"1403",FALSE,"Dirichlet",3,340,1
"1404",TRUE,"Dirichlet",3,340,1
"1405",FALSE,"Dirichlet Tree",1,360,5
"1406",TRUE,"Dirichlet Tree",1,360,3
"1407",FALSE,"Dirichlet Tree",2,360,2
"1408",TRUE,"Dirichlet Tree",2,360,8
"1409",FALSE,"Dirichlet Tree",3,360,4
"1410",TRUE,"Dirichlet Tree",3,360,5
"1411",FALSE,"Dirichlet",1,360,5
"1412",TRUE,"Dirichlet",1,360,6
"1413",FALSE,"Dirichlet",2,360,1
"1414",TRUE,"Dirichlet",2,360,2
"1415",FALSE,"Dirichlet",3,360,0
"1416",TRUE,"Dirichlet",3,360,3
"1417",FALSE,"Dirichlet Tree",1,380,3
"1418",TRUE,"Dirichlet Tree",1,380,5
"1419",FALSE,"Dirichlet Tree",2,380,3
"1420",TRUE,"Dirichlet Tree",2,380,4
"1421",FALSE,"Dirichlet Tree",3,380,5
"1422",TRUE,"Dirichlet Tree",3,380,5
"1423",FALSE,"Dirichlet",1,380,7
"1424",TRUE,"Dirichlet",1,380,4
"1425",FALSE,"Dirichlet",2,380,0
"1426",TRUE,"Dirichlet",2,380,5
"1427",FALSE,"Dirichlet",3,380,1
"1428",TRUE,"Dirichlet",3,380,4
"1429",FALSE,"Dirichlet Tree",1,400,3
"1430",TRUE,"Dirichlet Tree",1,400,6
"1431",FALSE,"Dirichlet Tree",2,400,5
"1432",TRUE,"Dirichlet Tree",2,400,9
"1433",FALSE,"Dirichlet Tree",3,400,4
"1434",TRUE,"Dirichlet Tree",3,400,6
"1435",FALSE,"Dirichlet",1,400,4
"1436",TRUE,"Dirichlet",1,400,2
"1437",FALSE,"Dirichlet",2,400,1
"1438",TRUE,"Dirichlet",2,400,2
"1439",FALSE,"Dirichlet",3,400,0
"1440",TRUE,"Dirichlet",3,400,1
"1441",FALSE,"Dirichlet Tree",1,420,2
"1442",TRUE,"Dirichlet Tree",1,420,4
"1443",FALSE,"Dirichlet Tree",2,420,2
"1444",TRUE,"Dirichlet Tree",2,420,6
"1445",FALSE,"Dirichlet Tree",3,420,6
"1446",TRUE,"Dirichlet Tree",3,420,5
"1447",FALSE,"Dirichlet",1,420,6
"1448",TRUE,"Dirichlet",1,420,4
"1449",FALSE,"Dirichlet",2,420,1
"1450",TRUE,"Dirichlet",2,420,3
"1451",FALSE,"Dirichlet",3,420,1
"1452",TRUE,"Dirichlet",3,420,5
"1453",FALSE,"Dirichlet Tree",1,440,4
"1454",TRUE,"Dirichlet Tree",1,440,8
"1455",FALSE,"Dirichlet Tree",2,440,6
"1456",TRUE,"Dirichlet Tree",2,440,5
"1457",FALSE,"Dirichlet Tree",3,440,5
"1458",TRUE,"Dirichlet Tree",3,440,8
"1459",FALSE,"Dirichlet",1,440,4
"1460",TRUE,"Dirichlet",1,440,8
"1461",FALSE,"Dirichlet",2,440,2
"1462",TRUE,"Dirichlet",2,440,4
"1463",FALSE,"Dirichlet",3,440,2
"1464",TRUE,"Dirichlet",3,440,7
"1465",FALSE,"Dirichlet Tree",1,460,3
"1466",TRUE,"Dirichlet Tree",1,460,3
"1467",FALSE,"Dirichlet Tree",2,460,7
"1468",TRUE,"Dirichlet Tree",2,460,7
"1469",FALSE,"Dirichlet Tree",3,460,3
"1470",TRUE,"Dirichlet Tree",3,460,7
"1471",FALSE,"Dirichlet",1,460,2
"1472",TRUE,"Dirichlet",1,460,6
"1473",FALSE,"Dirichlet",2,460,0
"1474",TRUE,"Dirichlet",2,460,4
"1475",FALSE,"Dirichlet",3,460,2
"1476",TRUE,"Dirichlet",3,460,3
"1477",FALSE,"Dirichlet Tree",1,480,3
"1478",TRUE,"Dirichlet Tree",1,480,7
"1479",FALSE,"Dirichlet Tree",2,480,6
"1480",TRUE,"Dirichlet Tree",2,480,7
"1481",FALSE,"Dirichlet Tree",3,480,4
"1482",TRUE,"Dirichlet Tree",3,480,10
"1483",FALSE,"Dirichlet",1,480,5
"1484",TRUE,"Dirichlet",1,480,7
"1485",FALSE,"Dirichlet",2,480,1
"1486",TRUE,"Dirichlet",2,480,2
"1487",FALSE,"Dirichlet",3,480,1
"1488",TRUE,"Dirichlet",3,480,4
"1489",FALSE,"Dirichlet Tree",1,500,7
"1490",TRUE,"Dirichlet Tree",1,500,6
"1491",FALSE,"Dirichlet Tree",2,500,5
"1492",TRUE,"Dirichlet Tree",2,500,7
"1493",FALSE,"Dirichlet Tree",3,500,7
"1494",TRUE,"Dirichlet Tree",3,500,7
"1495",FALSE,"Dirichlet",1,500,7
"1496",TRUE,"Dirichlet",1,500,5
"1497",FALSE,"Dirichlet",2,500,0
"1498",TRUE,"Dirichlet",2,500,5
"1499",FALSE,"Dirichlet",3,500,3
"1500",TRUE,"Dirichlet",3,500,3
"1501",FALSE,"Dirichlet Tree",1,520,8
"1502",TRUE,"Dirichlet Tree",1,520,5
"1503",FALSE,"Dirichlet Tree",2,520,7
"1504",TRUE,"Dirichlet Tree",2,520,5
"1505",FALSE,"Dirichlet Tree",3,520,9
"1506",TRUE,"Dirichlet Tree",3,520,8
"1507",FALSE,"Dirichlet",1,520,2
"1508",TRUE,"Dirichlet",1,520,8
"1509",FALSE,"Dirichlet",2,520,3
"1510",TRUE,"Dirichlet",2,520,7
"1511",FALSE,"Dirichlet",3,520,1
"1512",TRUE,"Dirichlet",3,520,6
"1513",FALSE,"Dirichlet Tree",1,540,5
"1514",TRUE,"Dirichlet Tree",1,540,7
"1515",FALSE,"Dirichlet Tree",2,540,8
"1516",TRUE,"Dirichlet Tree",2,540,8
"1517",FALSE,"Dirichlet Tree",3,540,7
"1518",TRUE,"Dirichlet Tree",3,540,7
"1519",FALSE,"Dirichlet",1,540,6
"1520",TRUE,"Dirichlet",1,540,7
"1521",FALSE,"Dirichlet",2,540,0
"1522",TRUE,"Dirichlet",2,540,7
"1523",FALSE,"Dirichlet",3,540,1
"1524",TRUE,"Dirichlet",3,540,6
"1525",FALSE,"Dirichlet Tree",1,560,3
"1526",TRUE,"Dirichlet Tree",1,560,7
"1527",FALSE,"Dirichlet Tree",2,560,5
"1528",TRUE,"Dirichlet Tree",2,560,7
"1529",FALSE,"Dirichlet Tree",3,560,8
"1530",TRUE,"Dirichlet Tree",3,560,8
"1531",FALSE,"Dirichlet",1,560,7
"1532",TRUE,"Dirichlet",1,560,5
"1533",FALSE,"Dirichlet",2,560,1
"1534",TRUE,"Dirichlet",2,560,5
"1535",FALSE,"Dirichlet",3,560,0
"1536",TRUE,"Dirichlet",3,560,5
"1537",FALSE,"Dirichlet Tree",1,580,5
"1538",TRUE,"Dirichlet Tree",1,580,3
"1539",FALSE,"Dirichlet Tree",2,580,4
"1540",TRUE,"Dirichlet Tree",2,580,8
"1541",FALSE,"Dirichlet Tree",3,580,4
"1542",TRUE,"Dirichlet Tree",3,580,6
"1543",FALSE,"Dirichlet",1,580,4
"1544",TRUE,"Dirichlet",1,580,6
"1545",FALSE,"Dirichlet",2,580,2
"1546",TRUE,"Dirichlet",2,580,5
"1547",FALSE,"Dirichlet",3,580,0
"1548",TRUE,"Dirichlet",3,580,3
"1549",FALSE,"Dirichlet Tree",1,600,1
"1550",TRUE,"Dirichlet Tree",1,600,3
"1551",FALSE,"Dirichlet Tree",2,600,5
"1552",TRUE,"Dirichlet Tree",2,600,1
"1553",FALSE,"Dirichlet Tree",3,600,5
"1554",TRUE,"Dirichlet Tree",3,600,7
"1555",FALSE,"Dirichlet",1,600,5
"1556",TRUE,"Dirichlet",1,600,3
"1557",FALSE,"Dirichlet",2,600,1
"1558",TRUE,"Dirichlet",2,600,4
"1559",FALSE,"Dirichlet",3,600,1
"1560",TRUE,"Dirichlet",3,600,1
"1561",FALSE,"Dirichlet Tree",1,620,4
"1562",TRUE,"Dirichlet Tree",1,620,1
"1563",FALSE,"Dirichlet Tree",2,620,2
"1564",TRUE,"Dirichlet Tree",2,620,0
"1565",FALSE,"Dirichlet Tree",3,620,7
"1566",TRUE,"Dirichlet Tree",3,620,5
"1567",FALSE,"Dirichlet",1,620,3
"1568",TRUE,"Dirichlet",1,620,1
"1569",FALSE,"Dirichlet",2,620,2
"1570",TRUE,"Dirichlet",2,620,3
"1571",FALSE,"Dirichlet",3,620,0
"1572",TRUE,"Dirichlet",3,620,5
"1573",FALSE,"Dirichlet Tree",1,640,1
"1574",TRUE,"Dirichlet Tree",1,640,2
"1575",FALSE,"Dirichlet Tree",2,640,5
"1576",TRUE,"Dirichlet Tree",2,640,2
"1577",FALSE,"Dirichlet Tree",3,640,7
"1578",TRUE,"Dirichlet Tree",3,640,5
"1579",FALSE,"Dirichlet",1,640,3
"1580",TRUE,"Dirichlet",1,640,1
"1581",FALSE,"Dirichlet",2,640,2
"1582",TRUE,"Dirichlet",2,640,3
"1583",FALSE,"Dirichlet",3,640,2
"1584",TRUE,"Dirichlet",3,640,4
"1585",FALSE,"Dirichlet Tree",1,660,3
"1586",TRUE,"Dirichlet Tree",1,660,2
"1587",FALSE,"Dirichlet Tree",2,660,0
"1588",TRUE,"Dirichlet Tree",2,660,3
"1589",FALSE,"Dirichlet Tree",3,660,6
"1590",TRUE,"Dirichlet Tree",3,660,4
"1591",FALSE,"Dirichlet",1,660,2
"1592",TRUE,"Dirichlet",1,660,1
"1593",FALSE,"Dirichlet",2,660,0
"1594",TRUE,"Dirichlet",2,660,1
"1595",FALSE,"Dirichlet",3,660,1
"1596",TRUE,"Dirichlet",3,660,2
"1597",FALSE,"Dirichlet Tree",1,680,0
"1598",TRUE,"Dirichlet Tree",1,680,1
"1599",FALSE,"Dirichlet Tree",2,680,2
"1600",TRUE,"Dirichlet Tree",2,680,2
"1601",FALSE,"Dirichlet Tree",3,680,5
"1602",TRUE,"Dirichlet Tree",3,680,3
"1603",FALSE,"Dirichlet",1,680,2
"1604",TRUE,"Dirichlet",1,680,3
"1605",FALSE,"Dirichlet",2,680,1
"1606",TRUE,"Dirichlet",2,680,4
"1607",FALSE,"Dirichlet",3,680,1
"1608",TRUE,"Dirichlet",3,680,2
"1609",FALSE,"Dirichlet Tree",1,700,3
"1610",TRUE,"Dirichlet Tree",1,700,2
"1611",FALSE,"Dirichlet Tree",2,700,2
"1612",TRUE,"Dirichlet Tree",2,700,4
"1613",FALSE,"Dirichlet Tree",3,700,4
"1614",TRUE,"Dirichlet Tree",3,700,3
"1615",FALSE,"Dirichlet",1,700,1
"1616",TRUE,"Dirichlet",1,700,2
"1617",FALSE,"Dirichlet",2,700,0
"1618",TRUE,"Dirichlet",2,700,3
"1619",FALSE,"Dirichlet",3,700,2
"1620",TRUE,"Dirichlet",3,700,4
"1621",FALSE,"Dirichlet Tree",1,720,2
"1622",TRUE,"Dirichlet Tree",1,720,2
"1623",FALSE,"Dirichlet Tree",2,720,3
"1624",TRUE,"Dirichlet Tree",2,720,3
"1625",FALSE,"Dirichlet Tree",3,720,6
"1626",TRUE,"Dirichlet Tree",3,720,3
"1627",FALSE,"Dirichlet",1,720,5
"1628",TRUE,"Dirichlet",1,720,2
"1629",FALSE,"Dirichlet",2,720,1
"1630",TRUE,"Dirichlet",2,720,2
"1631",FALSE,"Dirichlet",3,720,0
"1632",TRUE,"Dirichlet",3,720,2
"1633",FALSE,"Dirichlet Tree",1,740,2
"1634",TRUE,"Dirichlet Tree",1,740,7
"1635",FALSE,"Dirichlet Tree",2,740,7
"1636",TRUE,"Dirichlet Tree",2,740,6
"1637",FALSE,"Dirichlet Tree",3,740,4
"1638",TRUE,"Dirichlet Tree",3,740,7
"1639",FALSE,"Dirichlet",1,740,3
"1640",TRUE,"Dirichlet",1,740,5
"1641",FALSE,"Dirichlet",2,740,1
"1642",TRUE,"Dirichlet",2,740,4
"1643",FALSE,"Dirichlet",3,740,0
"1644",TRUE,"Dirichlet",3,740,6
"1645",FALSE,"Dirichlet Tree",1,760,3
"1646",TRUE,"Dirichlet Tree",1,760,5
"1647",FALSE,"Dirichlet Tree",2,760,5
"1648",TRUE,"Dirichlet Tree",2,760,4
"1649",FALSE,"Dirichlet Tree",3,760,7
"1650",TRUE,"Dirichlet Tree",3,760,7
"1651",FALSE,"Dirichlet",1,760,7
"1652",TRUE,"Dirichlet",1,760,3
"1653",FALSE,"Dirichlet",2,760,2
"1654",TRUE,"Dirichlet",2,760,7
"1655",FALSE,"Dirichlet",3,760,1
"1656",TRUE,"Dirichlet",3,760,6
"1657",FALSE,"Dirichlet Tree",1,780,3
"1658",TRUE,"Dirichlet Tree",1,780,5
"1659",FALSE,"Dirichlet Tree",2,780,4
"1660",TRUE,"Dirichlet Tree",2,780,7
"1661",FALSE,"Dirichlet Tree",3,780,8
"1662",TRUE,"Dirichlet Tree",3,780,7
"1663",FALSE,"Dirichlet",1,780,7
"1664",TRUE,"Dirichlet",1,780,6
"1665",FALSE,"Dirichlet",2,780,3
"1666",TRUE,"Dirichlet",2,780,4
"1667",FALSE,"Dirichlet",3,780,0
"1668",TRUE,"Dirichlet",3,780,6
"1669",FALSE,"Dirichlet Tree",1,800,2
"1670",TRUE,"Dirichlet Tree",1,800,6
"1671",FALSE,"Dirichlet Tree",2,800,3
"1672",TRUE,"Dirichlet Tree",2,800,5
"1673",FALSE,"Dirichlet Tree",3,800,7
"1674",TRUE,"Dirichlet Tree",3,800,5
"1675",FALSE,"Dirichlet",1,800,1
"1676",TRUE,"Dirichlet",1,800,3
"1677",FALSE,"Dirichlet",2,800,2
"1678",TRUE,"Dirichlet",2,800,6
"1679",FALSE,"Dirichlet",3,800,2
"1680",TRUE,"Dirichlet",3,800,2
"1681",FALSE,"Dirichlet Tree",1,820,4
"1682",TRUE,"Dirichlet Tree",1,820,6
"1683",FALSE,"Dirichlet Tree",2,820,7
"1684",TRUE,"Dirichlet Tree",2,820,7
"1685",FALSE,"Dirichlet Tree",3,820,7
"1686",TRUE,"Dirichlet Tree",3,820,8
"1687",FALSE,"Dirichlet",1,820,7
"1688",TRUE,"Dirichlet",1,820,6
"1689",FALSE,"Dirichlet",2,820,1
"1690",TRUE,"Dirichlet",2,820,3
"1691",FALSE,"Dirichlet",3,820,1
"1692",TRUE,"Dirichlet",3,820,5
"1693",FALSE,"Dirichlet Tree",1,840,7
"1694",TRUE,"Dirichlet Tree",1,840,6
"1695",FALSE,"Dirichlet Tree",2,840,7
"1696",TRUE,"Dirichlet Tree",2,840,8
"1697",FALSE,"Dirichlet Tree",3,840,7
"1698",TRUE,"Dirichlet Tree",3,840,8
"1699",FALSE,"Dirichlet",1,840,4
"1700",TRUE,"Dirichlet",1,840,5
"1701",FALSE,"Dirichlet",2,840,1
"1702",TRUE,"Dirichlet",2,840,7
"1703",FALSE,"Dirichlet",3,840,1
"1704",TRUE,"Dirichlet",3,840,4
"1705",FALSE,"Dirichlet Tree",1,860,7
"1706",TRUE,"Dirichlet Tree",1,860,8
"1707",FALSE,"Dirichlet Tree",2,860,9
"1708",TRUE,"Dirichlet Tree",2,860,6
"1709",FALSE,"Dirichlet Tree",3,860,8
"1710",TRUE,"Dirichlet Tree",3,860,9
"1711",FALSE,"Dirichlet",1,860,5
"1712",TRUE,"Dirichlet",1,860,4
"1713",FALSE,"Dirichlet",2,860,2
"1714",TRUE,"Dirichlet",2,860,10
"1715",FALSE,"Dirichlet",3,860,0
"1716",TRUE,"Dirichlet",3,860,6
"1717",FALSE,"Dirichlet Tree",1,880,7
"1718",TRUE,"Dirichlet Tree",1,880,6
"1719",FALSE,"Dirichlet Tree",2,880,7
"1720",TRUE,"Dirichlet Tree",2,880,7
"1721",FALSE,"Dirichlet Tree",3,880,8
"1722",TRUE,"Dirichlet Tree",3,880,10
"1723",FALSE,"Dirichlet",1,880,6
"1724",TRUE,"Dirichlet",1,880,7
"1725",FALSE,"Dirichlet",2,880,0
"1726",TRUE,"Dirichlet",2,880,10
"1727",FALSE,"Dirichlet",3,880,0
"1728",TRUE,"Dirichlet",3,880,8
"1729",FALSE,"Dirichlet Tree",1,900,6
"1730",TRUE,"Dirichlet Tree",1,900,3
"1731",FALSE,"Dirichlet Tree",2,900,6
"1732",TRUE,"Dirichlet Tree",2,900,7
"1733",FALSE,"Dirichlet Tree",3,900,9
"1734",TRUE,"Dirichlet Tree",3,900,10
"1735",FALSE,"Dirichlet",1,900,4
"1736",TRUE,"Dirichlet",1,900,7
"1737",FALSE,"Dirichlet",2,900,2
"1738",TRUE,"Dirichlet",2,900,7
"1739",FALSE,"Dirichlet",3,900,0
"1740",TRUE,"Dirichlet",3,900,10
"1741",FALSE,"Dirichlet Tree",1,920,8
"1742",TRUE,"Dirichlet Tree",1,920,10
"1743",FALSE,"Dirichlet Tree",2,920,5
"1744",TRUE,"Dirichlet Tree",2,920,10
"1745",FALSE,"Dirichlet Tree",3,920,6
"1746",TRUE,"Dirichlet Tree",3,920,10
"1747",FALSE,"Dirichlet",1,920,8
"1748",TRUE,"Dirichlet",1,920,10
"1749",FALSE,"Dirichlet",2,920,2
"1750",TRUE,"Dirichlet",2,920,8
"1751",FALSE,"Dirichlet",3,920,0
"1752",TRUE,"Dirichlet",3,920,10
"1753",FALSE,"Dirichlet Tree",1,940,6
"1754",TRUE,"Dirichlet Tree",1,940,10
"1755",FALSE,"Dirichlet Tree",2,940,8
"1756",TRUE,"Dirichlet Tree",2,940,10
"1757",FALSE,"Dirichlet Tree",3,940,8
"1758",TRUE,"Dirichlet Tree",3,940,10
"1759",FALSE,"Dirichlet",1,940,6
"1760",TRUE,"Dirichlet",1,940,10
"1761",FALSE,"Dirichlet",2,940,2
"1762",TRUE,"Dirichlet",2,940,10
"1763",FALSE,"Dirichlet",3,940,1
"1764",TRUE,"Dirichlet",3,940,9
"1765",FALSE,"Dirichlet Tree",1,960,6
"1766",TRUE,"Dirichlet Tree",1,960,10
"1767",FALSE,"Dirichlet Tree",2,960,8
"1768",TRUE,"Dirichlet Tree",2,960,10
"1769",FALSE,"Dirichlet Tree",3,960,9
"1770",TRUE,"Dirichlet Tree",3,960,10
"1771",FALSE,"Dirichlet",1,960,5
"1772",TRUE,"Dirichlet",1,960,10
"1773",FALSE,"Dirichlet",2,960,1
"1774",TRUE,"Dirichlet",2,960,10
"1775",FALSE,"Dirichlet",3,960,2
"1776",TRUE,"Dirichlet",3,960,10
"1777",FALSE,"Dirichlet Tree",1,980,8
"1778",TRUE,"Dirichlet Tree",1,980,10
"1779",FALSE,"Dirichlet Tree",2,980,7
"1780",TRUE,"Dirichlet Tree",2,980,10
"1781",FALSE,"Dirichlet Tree",3,980,8
"1782",TRUE,"Dirichlet Tree",3,980,10
"1783",FALSE,"Dirichlet",1,980,4
"1784",TRUE,"Dirichlet",1,980,10
"1785",FALSE,"Dirichlet",2,980,0
"1786",TRUE,"Dirichlet",2,980,10
"1787",FALSE,"Dirichlet",3,980,1
"1788",TRUE,"Dirichlet",3,980,10
"1789",FALSE,"Dirichlet Tree",1,1000,9
"1790",TRUE,"Dirichlet Tree",1,1000,10
"1791",FALSE,"Dirichlet Tree",2,1000,2
"1792",TRUE,"Dirichlet Tree",2,1000,10
"1793",FALSE,"Dirichlet Tree",3,1000,8
"1794",TRUE,"Dirichlet Tree",3,1000,10
"1795",FALSE,"Dirichlet",1,1000,8
"1796",TRUE,"Dirichlet",1,1000,10
"1797",FALSE,"Dirichlet",2,1000,2
"1798",TRUE,"Dirichlet",2,1000,10
"1799",FALSE,"Dirichlet",3,1000,0
"1800",TRUE,"Dirichlet",3,1000,10
"1801",FALSE,"Dirichlet Tree",1,20,5
"1802",TRUE,"Dirichlet Tree",1,20,2
"1803",FALSE,"Dirichlet Tree",2,20,5
"1804",TRUE,"Dirichlet Tree",2,20,4
"1805",FALSE,"Dirichlet Tree",3,20,3
"1806",TRUE,"Dirichlet Tree",3,20,2
"1807",FALSE,"Dirichlet",1,20,3
"1808",TRUE,"Dirichlet",1,20,4
"1809",FALSE,"Dirichlet",2,20,0
"1810",TRUE,"Dirichlet",2,20,0
"1811",FALSE,"Dirichlet",3,20,0
"1812",TRUE,"Dirichlet",3,20,2
"1813",FALSE,"Dirichlet Tree",1,40,3
"1814",TRUE,"Dirichlet Tree",1,40,4
"1815",FALSE,"Dirichlet Tree",2,40,2
"1816",TRUE,"Dirichlet Tree",2,40,4
"1817",FALSE,"Dirichlet Tree",3,40,3
"1818",TRUE,"Dirichlet Tree",3,40,3
"1819",FALSE,"Dirichlet",1,40,5
"1820",TRUE,"Dirichlet",1,40,4
"1821",FALSE,"Dirichlet",2,40,1
"1822",TRUE,"Dirichlet",2,40,1
"1823",FALSE,"Dirichlet",3,40,1
"1824",TRUE,"Dirichlet",3,40,1
"1825",FALSE,"Dirichlet Tree",1,60,3
"1826",TRUE,"Dirichlet Tree",1,60,1
"1827",FALSE,"Dirichlet Tree",2,60,2
"1828",TRUE,"Dirichlet Tree",2,60,3
"1829",FALSE,"Dirichlet Tree",3,60,4
"1830",TRUE,"Dirichlet Tree",3,60,3
"1831",FALSE,"Dirichlet",1,60,3
"1832",TRUE,"Dirichlet",1,60,1
"1833",FALSE,"Dirichlet",2,60,1
"1834",TRUE,"Dirichlet",2,60,0
"1835",FALSE,"Dirichlet",3,60,1
"1836",TRUE,"Dirichlet",3,60,1
"1837",FALSE,"Dirichlet Tree",1,80,0
"1838",TRUE,"Dirichlet Tree",1,80,0
"1839",FALSE,"Dirichlet Tree",2,80,1
"1840",TRUE,"Dirichlet Tree",2,80,0
"1841",FALSE,"Dirichlet Tree",3,80,2
"1842",TRUE,"Dirichlet Tree",3,80,1
"1843",FALSE,"Dirichlet",1,80,1
"1844",TRUE,"Dirichlet",1,80,2
"1845",FALSE,"Dirichlet",2,80,0
"1846",TRUE,"Dirichlet",2,80,0
"1847",FALSE,"Dirichlet",3,80,3
"1848",TRUE,"Dirichlet",3,80,0
"1849",FALSE,"Dirichlet Tree",1,100,2
"1850",TRUE,"Dirichlet Tree",1,100,2
"1851",FALSE,"Dirichlet Tree",2,100,2
"1852",TRUE,"Dirichlet Tree",2,100,4
"1853",FALSE,"Dirichlet Tree",3,100,2
"1854",TRUE,"Dirichlet Tree",3,100,4
"1855",FALSE,"Dirichlet",1,100,1
"1856",TRUE,"Dirichlet",1,100,0
"1857",FALSE,"Dirichlet",2,100,1
"1858",TRUE,"Dirichlet",2,100,1
"1859",FALSE,"Dirichlet",3,100,0
"1860",TRUE,"Dirichlet",3,100,5
"1861",FALSE,"Dirichlet Tree",1,120,1
"1862",TRUE,"Dirichlet Tree",1,120,1
"1863",FALSE,"Dirichlet Tree",2,120,3
"1864",TRUE,"Dirichlet Tree",2,120,0
"1865",FALSE,"Dirichlet Tree",3,120,3
"1866",TRUE,"Dirichlet Tree",3,120,3
"1867",FALSE,"Dirichlet",1,120,2
"1868",TRUE,"Dirichlet",1,120,1
"1869",FALSE,"Dirichlet",2,120,3
"1870",TRUE,"Dirichlet",2,120,2
"1871",FALSE,"Dirichlet",3,120,1
"1872",TRUE,"Dirichlet",3,120,0
"1873",FALSE,"Dirichlet Tree",1,140,0
"1874",TRUE,"Dirichlet Tree",1,140,2
"1875",FALSE,"Dirichlet Tree",2,140,0
"1876",TRUE,"Dirichlet Tree",2,140,0
"1877",FALSE,"Dirichlet Tree",3,140,2
"1878",TRUE,"Dirichlet Tree",3,140,4
"1879",FALSE,"Dirichlet",1,140,1
"1880",TRUE,"Dirichlet",1,140,0
"1881",FALSE,"Dirichlet",2,140,0
"1882",TRUE,"Dirichlet",2,140,3
"1883",FALSE,"Dirichlet",3,140,1
"1884",TRUE,"Dirichlet",3,140,2
"1885",FALSE,"Dirichlet Tree",1,160,2
"1886",TRUE,"Dirichlet Tree",1,160,2
"1887",FALSE,"Dirichlet Tree",2,160,4
"1888",TRUE,"Dirichlet Tree",2,160,1
"1889",FALSE,"Dirichlet Tree",3,160,4
"1890",TRUE,"Dirichlet Tree",3,160,4
"1891",FALSE,"Dirichlet",1,160,2
"1892",TRUE,"Dirichlet",1,160,2
"1893",FALSE,"Dirichlet",2,160,1
"1894",TRUE,"Dirichlet",2,160,1
"1895",FALSE,"Dirichlet",3,160,0
"1896",TRUE,"Dirichlet",3,160,2
"1897",FALSE,"Dirichlet Tree",1,180,1
"1898",TRUE,"Dirichlet Tree",1,180,1
"1899",FALSE,"Dirichlet Tree",2,180,2
"1900",TRUE,"Dirichlet Tree",2,180,1
"1901",FALSE,"Dirichlet Tree",3,180,4
"1902",TRUE,"Dirichlet Tree",3,180,3
"1903",FALSE,"Dirichlet",1,180,1
"1904",TRUE,"Dirichlet",1,180,3
"1905",FALSE,"Dirichlet",2,180,2
"1906",TRUE,"Dirichlet",2,180,2
"1907",FALSE,"Dirichlet",3,180,1
"1908",TRUE,"Dirichlet",3,180,0
"1909",FALSE,"Dirichlet Tree",1,200,6
"1910",TRUE,"Dirichlet Tree",1,200,4
"1911",FALSE,"Dirichlet Tree",2,200,3
"1912",TRUE,"Dirichlet Tree",2,200,3
"1913",FALSE,"Dirichlet Tree",3,200,4
"1914",TRUE,"Dirichlet Tree",3,200,3
"1915",FALSE,"Dirichlet",1,200,6
"1916",TRUE,"Dirichlet",1,200,3
"1917",FALSE,"Dirichlet",2,200,1
"1918",TRUE,"Dirichlet",2,200,6
"1919",FALSE,"Dirichlet",3,200,0
"1920",TRUE,"Dirichlet",3,200,2
"1921",FALSE,"Dirichlet Tree",1,220,4
"1922",TRUE,"Dirichlet Tree",1,220,2
"1923",FALSE,"Dirichlet Tree",2,220,3
"1924",TRUE,"Dirichlet Tree",2,220,2
"1925",FALSE,"Dirichlet Tree",3,220,6
"1926",TRUE,"Dirichlet Tree",3,220,4
"1927",FALSE,"Dirichlet",1,220,4
"1928",TRUE,"Dirichlet",1,220,3
"1929",FALSE,"Dirichlet",2,220,0
"1930",TRUE,"Dirichlet",2,220,3
"1931",FALSE,"Dirichlet",3,220,0
"1932",TRUE,"Dirichlet",3,220,4
"1933",FALSE,"Dirichlet Tree",1,240,4
"1934",TRUE,"Dirichlet Tree",1,240,4
"1935",FALSE,"Dirichlet Tree",2,240,2
"1936",TRUE,"Dirichlet Tree",2,240,6
"1937",FALSE,"Dirichlet Tree",3,240,3
"1938",TRUE,"Dirichlet Tree",3,240,5
"1939",FALSE,"Dirichlet",1,240,4
"1940",TRUE,"Dirichlet",1,240,1
"1941",FALSE,"Dirichlet",2,240,1
"1942",TRUE,"Dirichlet",2,240,1
"1943",FALSE,"Dirichlet",3,240,1
"1944",TRUE,"Dirichlet",3,240,5
"1945",FALSE,"Dirichlet Tree",1,260,5
"1946",TRUE,"Dirichlet Tree",1,260,5
"1947",FALSE,"Dirichlet Tree",2,260,6
"1948",TRUE,"Dirichlet Tree",2,260,5
"1949",FALSE,"Dirichlet Tree",3,260,5
"1950",TRUE,"Dirichlet Tree",3,260,4
"1951",FALSE,"Dirichlet",1,260,5
"1952",TRUE,"Dirichlet",1,260,5
"1953",FALSE,"Dirichlet",2,260,1
"1954",TRUE,"Dirichlet",2,260,3
"1955",FALSE,"Dirichlet",3,260,1
"1956",TRUE,"Dirichlet",3,260,2
"1957",FALSE,"Dirichlet Tree",1,280,4
"1958",TRUE,"Dirichlet Tree",1,280,6
"1959",FALSE,"Dirichlet Tree",2,280,5
"1960",TRUE,"Dirichlet Tree",2,280,7
"1961",FALSE,"Dirichlet Tree",3,280,3
"1962",TRUE,"Dirichlet Tree",3,280,7
"1963",FALSE,"Dirichlet",1,280,6
"1964",TRUE,"Dirichlet",1,280,5
"1965",FALSE,"Dirichlet",2,280,0
"1966",TRUE,"Dirichlet",2,280,3
"1967",FALSE,"Dirichlet",3,280,1
"1968",TRUE,"Dirichlet",3,280,2
"1969",FALSE,"Dirichlet Tree",1,300,3
