"","usingObserved","treeType","scale","counted","numWins"
"684",TRUE,"tree",0.1,500,100
"685",FALSE,"tree",1,500,100
"686",TRUE,"tree",1,500,100
"687",FALSE,"tree",10,500,100
"688",TRUE,"tree",10,500,100
"689",FALSE,"tree",100,500,100
"690",TRUE,"tree",100,500,100
"691",FALSE,"dirichlet",0.01,500,95
"692",TRUE,"dirichlet",0.01,500,100
"693",FALSE,"dirichlet",0.1,500,95
"694",TRUE,"dirichlet",0.1,500,100
"695",FALSE,"dirichlet",1,500,94
"696",TRUE,"dirichlet",1,500,100
"697",FALSE,"dirichlet",10,500,93
"698",TRUE,"dirichlet",10,500,100
"699",FALSE,"dirichlet",100,500,94
"700",TRUE,"dirichlet",100,500,100
"701",FALSE,"tree",0.01,600,100
"702",TRUE,"tree",0.01,600,100
"703",FALSE,"tree",0.1,600,100
"704",TRUE,"tree",0.1,600,100
"705",FALSE,"tree",1,600,100
"706",TRUE,"tree",1,600,100
"707",FALSE,"tree",10,600,100
"708",TRUE,"tree",10,600,100
"709",FALSE,"tree",100,600,100
"710",TRUE,"tree",100,600,100
"711",FALSE,"dirichlet",0.01,600,93
"712",TRUE,"dirichlet",0.01,600,100
"713",FALSE,"dirichlet",0.1,600,98
"714",TRUE,"dirichlet",0.1,600,100
"715",FALSE,"dirichlet",1,600,97
"716",TRUE,"dirichlet",1,600,100
"717",FALSE,"dirichlet",10,600,96
"718",TRUE,"dirichlet",10,600,100
"719",FALSE,"dirichlet",100,600,92
"720",TRUE,"dirichlet",100,600,100
"721",FALSE,"tree",0.01,700,100
"722",TRUE,"tree",0.01,700,100
"723",FALSE,"tree",0.1,700,100
"724",TRUE,"tree",0.1,700,100
"725",FALSE,"tree",1,700,100
"726",TRUE,"tree",1,700,100
"727",FALSE,"tree",10,700,100
"728",TRUE,"tree",10,700,100
"729",FALSE,"tree",100,700,100
"730",TRUE,"tree",100,700,100
"731",FALSE,"dirichlet",0.01,700,93
"732",TRUE,"dirichlet",0.01,700,100
"733",FALSE,"dirichlet",0.1,700,95
"734",TRUE,"dirichlet",0.1,700,100
"735",FALSE,"dirichlet",1,700,94
"736",TRUE,"dirichlet",1,700,100
"737",FALSE,"dirichlet",10,700,98
"738",TRUE,"dirichlet",10,700,100
"739",FALSE,"dirichlet",100,700,94
"740",TRUE,"dirichlet",100,700,100
"741",FALSE,"tree",0.01,800,100
"742",TRUE,"tree",0.01,800,100
"743",FALSE,"tree",0.1,800,100
"744",TRUE,"tree",0.1,800,100
"745",FALSE,"tree",1,800,100
"746",TRUE,"tree",1,800,100
"747",FALSE,"tree",10,800,100
"748",TRUE,"tree",10,800,100
"749",FALSE,"tree",100,800,100
"750",TRUE,"tree",100,800,100
"751",FALSE,"dirichlet",0.01,800,100
"752",TRUE,"dirichlet",0.01,800,100
"753",FALSE,"dirichlet",0.1,800,96
"754",TRUE,"dirichlet",0.1,800,100
"755",FALSE,"dirichlet",1,800,97
"756",TRUE,"dirichlet",1,800,100
"757",FALSE,"dirichlet",10,800,99
"758",TRUE,"dirichlet",10,800,100
"759",FALSE,"dirichlet",100,800,97
"760",TRUE,"dirichlet",100,800,100
"761",FALSE,"tree",0.01,900,100
"762",TRUE,"tree",0.01,900,100
"763",FALSE,"tree",0.1,900,100
"764",TRUE,"tree",0.1,900,100
"765",FALSE,"tree",1,900,100
"766",TRUE,"tree",1,900,100
"767",FALSE,"tree",10,900,100
"768",TRUE,"tree",10,900,100
"769",FALSE,"tree",100,900,100
"770",TRUE,"tree",100,900,100
"771",FALSE,"dirichlet",0.01,900,98
"772",TRUE,"dirichlet",0.01,900,100
"773",FALSE,"dirichlet",0.1,900,95
"774",TRUE,"dirichlet",0.1,900,100
"775",FALSE,"dirichlet",1,900,97
"776",TRUE,"dirichlet",1,900,100
"777",FALSE,"dirichlet",10,900,99
"778",TRUE,"dirichlet",10,900,100
"779",FALSE,"dirichlet",100,900,98
"780",TRUE,"dirichlet",100,900,100
"781",FALSE,"tree",0.01,1000,100
"782",TRUE,"tree",0.01,1000,100
"783",FALSE,"tree",0.1,1000,100
"784",TRUE,"tree",0.1,1000,100
"785",FALSE,"tree",1,1000,100
"786",TRUE,"tree",1,1000,100
"787",FALSE,"tree",10,1000,100
"788",TRUE,"tree",10,1000,100
"789",FALSE,"tree",100,1000,100
"790",TRUE,"tree",100,1000,100
"791",FALSE,"dirichlet",0.01,1000,98
"792",TRUE,"dirichlet",0.01,1000,100
"793",FALSE,"dirichlet",0.1,1000,99
"794",TRUE,"dirichlet",0.1,1000,100
"795",FALSE,"dirichlet",1,1000,99
"796",TRUE,"dirichlet",1,1000,100
"797",FALSE,"dirichlet",10,1000,95
"798",TRUE,"dirichlet",10,1000,100
"799",FALSE,"dirichlet",100,1000,99
"800",TRUE,"dirichlet",100,1000,100
"801",FALSE,"tree",0.01,100,82
"802",TRUE,"tree",0.01,100,87
"803",FALSE,"tree",0.1,100,89
"804",TRUE,"tree",0.1,100,90
"805",FALSE,"tree",1,100,84
"806",TRUE,"tree",1,100,89
"807",FALSE,"tree",10,100,89
"808",TRUE,"tree",10,100,86
"809",FALSE,"tree",100,100,72
"810",TRUE,"tree",100,100,77
"811",FALSE,"dirichlet",0.01,100,49
"812",TRUE,"dirichlet",0.01,100,68
"813",FALSE,"dirichlet",0.1,100,54
"814",TRUE,"dirichlet",0.1,100,74
"815",FALSE,"dirichlet",1,100,50
"816",TRUE,"dirichlet",1,100,66
"817",FALSE,"dirichlet",10,100,47
"818",TRUE,"dirichlet",10,100,66
"819",FALSE,"dirichlet",100,100,51
"820",TRUE,"dirichlet",100,100,59
"821",FALSE,"tree",0.01,200,97
"822",TRUE,"tree",0.01,200,99
"823",FALSE,"tree",0.1,200,98
"824",TRUE,"tree",0.1,200,100
"825",FALSE,"tree",1,200,98
"826",TRUE,"tree",1,200,98
"827",FALSE,"tree",10,200,98
"828",TRUE,"tree",10,200,99
"829",FALSE,"tree",100,200,84
"830",TRUE,"tree",100,200,95
"831",FALSE,"dirichlet",0.01,200,67
"832",TRUE,"dirichlet",0.01,200,91
"833",FALSE,"dirichlet",0.1,200,59
"834",TRUE,"dirichlet",0.1,200,95
"835",FALSE,"dirichlet",1,200,63
"836",TRUE,"dirichlet",1,200,97
"837",FALSE,"dirichlet",10,200,65
"838",TRUE,"dirichlet",10,200,89
"839",FALSE,"dirichlet",100,200,67
"840",TRUE,"dirichlet",100,200,83
"841",FALSE,"tree",0.01,300,99
"842",TRUE,"tree",0.01,300,100
"843",FALSE,"tree",0.1,300,98
"844",TRUE,"tree",0.1,300,100
"845",FALSE,"tree",1,300,99
"846",TRUE,"tree",1,300,100
"847",FALSE,"tree",10,300,99
"848",TRUE,"tree",10,300,100
"849",FALSE,"tree",100,300,98
"850",TRUE,"tree",100,300,99
"851",FALSE,"dirichlet",0.01,300,71
"852",TRUE,"dirichlet",0.01,300,98
"853",FALSE,"dirichlet",0.1,300,69
"854",TRUE,"dirichlet",0.1,300,97
"855",FALSE,"dirichlet",1,300,69
"856",TRUE,"dirichlet",1,300,99
"857",FALSE,"dirichlet",10,300,75
"858",TRUE,"dirichlet",10,300,100
"859",FALSE,"dirichlet",100,300,71
"860",TRUE,"dirichlet",100,300,97
"861",FALSE,"tree",0.01,400,100
"862",TRUE,"tree",0.01,400,100
"863",FALSE,"tree",0.1,400,100
"864",TRUE,"tree",0.1,400,100
"865",FALSE,"tree",1,400,100
"866",TRUE,"tree",1,400,100
"867",FALSE,"tree",10,400,99
"868",TRUE,"tree",10,400,100
"869",FALSE,"tree",100,400,99
"870",TRUE,"tree",100,400,100
"871",FALSE,"dirichlet",0.01,400,79
"872",TRUE,"dirichlet",0.01,400,100
"873",FALSE,"dirichlet",0.1,400,80
"874",TRUE,"dirichlet",0.1,400,100
"875",FALSE,"dirichlet",1,400,83
"876",TRUE,"dirichlet",1,400,100
"877",FALSE,"dirichlet",10,400,87
"878",TRUE,"dirichlet",10,400,100
"879",FALSE,"dirichlet",100,400,80
"880",TRUE,"dirichlet",100,400,100
"881",FALSE,"tree",0.01,500,100
"882",TRUE,"tree",0.01,500,100
"883",FALSE,"tree",0.1,500,100
"884",TRUE,"tree",0.1,500,100
"885",FALSE,"tree",1,500,100
"886",TRUE,"tree",1,500,100
"887",FALSE,"tree",10,500,100
"888",TRUE,"tree",10,500,100
"889",FALSE,"tree",100,500,100
"890",TRUE,"tree",100,500,100
"891",FALSE,"dirichlet",0.01,500,83
"892",TRUE,"dirichlet",0.01,500,100
"893",FALSE,"dirichlet",0.1,500,86
"894",TRUE,"dirichlet",0.1,500,100
"895",FALSE,"dirichlet",1,500,85
"896",TRUE,"dirichlet",1,500,100
"897",FALSE,"dirichlet",10,500,84
"898",TRUE,"dirichlet",10,500,100
"899",FALSE,"dirichlet",100,500,87
"900",TRUE,"dirichlet",100,500,100
"901",FALSE,"tree",0.01,600,100
"902",TRUE,"tree",0.01,600,100
"903",FALSE,"tree",0.1,600,100
"904",TRUE,"tree",0.1,600,100
"905",FALSE,"tree",1,600,100
"906",TRUE,"tree",1,600,100
"907",FALSE,"tree",10,600,100
"908",TRUE,"tree",10,600,100
"909",FALSE,"tree",100,600,100
"910",TRUE,"tree",100,600,100
"911",FALSE,"dirichlet",0.01,600,88
"912",TRUE,"dirichlet",0.01,600,100
"913",FALSE,"dirichlet",0.1,600,94
"914",TRUE,"dirichlet",0.1,600,100
"915",FALSE,"dirichlet",1,600,92
"916",TRUE,"dirichlet",1,600,100
"917",FALSE,"dirichlet",10,600,89
"918",TRUE,"dirichlet",10,600,100
"919",FALSE,"dirichlet",100,600,89
"920",TRUE,"dirichlet",100,600,100
"921",FALSE,"tree",0.01,700,100
"922",TRUE,"tree",0.01,700,100
"923",FALSE,"tree",0.1,700,100
"924",TRUE,"tree",0.1,700,100
"925",FALSE,"tree",1,700,100
"926",TRUE,"tree",1,700,100
"927",FALSE,"tree",10,700,100
"928",TRUE,"tree",10,700,100
"929",FALSE,"tree",100,700,100
"930",TRUE,"tree",100,700,100
"931",FALSE,"dirichlet",0.01,700,97
"932",TRUE,"dirichlet",0.01,700,100
"933",FALSE,"dirichlet",0.1,700,92
"934",TRUE,"dirichlet",0.1,700,100
"935",FALSE,"dirichlet",1,700,94
"936",TRUE,"dirichlet",1,700,100
"937",FALSE,"dirichlet",10,700,91
"938",TRUE,"dirichlet",10,700,100
"939",FALSE,"dirichlet",100,700,95
"940",TRUE,"dirichlet",100,700,100
"941",FALSE,"tree",0.01,800,100
"942",TRUE,"tree",0.01,800,100
"943",FALSE,"tree",0.1,800,100
"944",TRUE,"tree",0.1,800,100
"945",FALSE,"tree",1,800,100
"946",TRUE,"tree",1,800,100
"947",FALSE,"tree",10,800,100
"948",TRUE,"tree",10,800,100
"949",FALSE,"tree",100,800,100
"950",TRUE,"tree",100,800,100
"951",FALSE,"dirichlet",0.01,800,96
"952",TRUE,"dirichlet",0.01,800,100
"953",FALSE,"dirichlet",0.1,800,97
"954",TRUE,"dirichlet",0.1,800,100
"955",FALSE,"dirichlet",1,800,98
"956",TRUE,"dirichlet",1,800,100
"957",FALSE,"dirichlet",10,800,97
"958",TRUE,"dirichlet",10,800,100
"959",FALSE,"dirichlet",100,800,99
"960",TRUE,"dirichlet",100,800,100
"961",FALSE,"tree",0.01,900,100
"962",TRUE,"tree",0.01,900,100
"963",FALSE,"tree",0.1,900,100
"964",TRUE,"tree",0.1,900,100
"965",FALSE,"tree",1,900,100
"966",TRUE,"tree",1,900,100
"967",FALSE,"tree",10,900,100
"968",TRUE,"tree",10,900,100
"969",FALSE,"tree",100,900,100
"970",TRUE,"tree",100,900,100
"971",FALSE,"dirichlet",0.01,900,100
"972",TRUE,"dirichlet",0.01,900,100
"973",FALSE,"dirichlet",0.1,900,100
"974",TRUE,"dirichlet",0.1,900,100
"975",FALSE,"dirichlet",1,900,99
"976",TRUE,"dirichlet",1,900,100
"977",FALSE,"dirichlet",10,900,95
"978",TRUE,"dirichlet",10,900,100
"979",FALSE,"dirichlet",100,900,95
"980",TRUE,"dirichlet",100,900,100
"981",FALSE,"tree",0.01,1000,100
"982",TRUE,"tree",0.01,1000,100
"983",FALSE,"tree",0.1,1000,100
"984",TRUE,"tree",0.1,1000,100
"985",FALSE,"tree",1,1000,100
"986",TRUE,"tree",1,1000,100
"987",FALSE,"tree",10,1000,100
"988",TRUE,"tree",10,1000,100
"989",FALSE,"tree",100,1000,100
"990",TRUE,"tree",100,1000,100
"991",FALSE,"dirichlet",0.01,1000,99
"992",TRUE,"dirichlet",0.01,1000,100
"993",FALSE,"dirichlet",0.1,1000,98
"994",TRUE,"dirichlet",0.1,1000,100
"995",FALSE,"dirichlet",1,1000,100
"996",TRUE,"dirichlet",1,1000,100
"997",FALSE,"dirichlet",10,1000,99
"998",TRUE,"dirichlet",10,1000,100
"999",FALSE,"dirichlet",100,1000,100
"1000",TRUE,"dirichlet",100,1000,100
"1001",FALSE,"tree",0.01,100,100
"1002",TRUE,"tree",0.01,100,100
"1003",FALSE,"tree",0.1,100,99
"1004",TRUE,"tree",0.1,100,100
"1005",FALSE,"tree",1,100,100
"1006",TRUE,"tree",1,100,100
"1007",FALSE,"tree",10,100,100
"1008",TRUE,"tree",10,100,100
"1009",FALSE,"tree",100,100,88
"1010",TRUE,"tree",100,100,95
"1011",FALSE,"dirichlet",0.01,100,53
"1012",TRUE,"dirichlet",0.01,100,90
"1013",FALSE,"dirichlet",0.1,100,60
"1014",TRUE,"dirichlet",0.1,100,88
"1015",FALSE,"dirichlet",1,100,59
"1016",TRUE,"dirichlet",1,100,89
"1017",FALSE,"dirichlet",10,100,49
"1018",TRUE,"dirichlet",10,100,89
"1019",FALSE,"dirichlet",100,100,60
"1020",TRUE,"dirichlet",100,100,86
"1021",FALSE,"tree",0.01,200,99
"1022",TRUE,"tree",0.01,200,100
"1023",FALSE,"tree",0.1,200,100
"1024",TRUE,"tree",0.1,200,100
"1025",FALSE,"tree",1,200,100
"1026",TRUE,"tree",1,200,100
"1027",FALSE,"tree",10,200,100
"1028",TRUE,"tree",10,200,100
"1029",FALSE,"tree",100,200,97
"1030",TRUE,"tree",100,200,99
"1031",FALSE,"dirichlet",0.01,200,69
"1032",TRUE,"dirichlet",0.01,200,95
"1033",FALSE,"dirichlet",0.1,200,59
"1034",TRUE,"dirichlet",0.1,200,98
"1035",FALSE,"dirichlet",1,200,65
"1036",TRUE,"dirichlet",1,200,97
"1037",FALSE,"dirichlet",10,200,68
"1038",TRUE,"dirichlet",10,200,94
"1039",FALSE,"dirichlet",100,200,62
"1040",TRUE,"dirichlet",100,200,95
"1041",FALSE,"tree",0.01,300,100
"1042",TRUE,"tree",0.01,300,100
"1043",FALSE,"tree",0.1,300,100
"1044",TRUE,"tree",0.1,300,100
"1045",FALSE,"tree",1,300,100
"1046",TRUE,"tree",1,300,100
"1047",FALSE,"tree",10,300,100
"1048",TRUE,"tree",10,300,100
"1049",FALSE,"tree",100,300,98
"1050",TRUE,"tree",100,300,100
"1051",FALSE,"dirichlet",0.01,300,75
"1052",TRUE,"dirichlet",0.01,300,99
"1053",FALSE,"dirichlet",0.1,300,80
"1054",TRUE,"dirichlet",0.1,300,100
"1055",FALSE,"dirichlet",1,300,71
"1056",TRUE,"dirichlet",1,300,99
"1057",FALSE,"dirichlet",10,300,75
"1058",TRUE,"dirichlet",10,300,100
"1059",FALSE,"dirichlet",100,300,78
"1060",TRUE,"dirichlet",100,300,100
"1061",FALSE,"tree",0.01,400,100
"1062",TRUE,"tree",0.01,400,100
"1063",FALSE,"tree",0.1,400,100
"1064",TRUE,"tree",0.1,400,100
"1065",FALSE,"tree",1,400,100
"1066",TRUE,"tree",1,400,100
"1067",FALSE,"tree",10,400,100
"1068",TRUE,"tree",10,400,100
"1069",FALSE,"tree",100,400,100
"1070",TRUE,"tree",100,400,100
"1071",FALSE,"dirichlet",0.01,400,87
"1072",TRUE,"dirichlet",0.01,400,100
"1073",FALSE,"dirichlet",0.1,400,90
"1074",TRUE,"dirichlet",0.1,400,100
"1075",FALSE,"dirichlet",1,400,86
"1076",TRUE,"dirichlet",1,400,100
"1077",FALSE,"dirichlet",10,400,93
"1078",TRUE,"dirichlet",10,400,100
"1079",FALSE,"dirichlet",100,400,88
"1080",TRUE,"dirichlet",100,400,100
"1081",FALSE,"tree",0.01,500,100
"1082",TRUE,"tree",0.01,500,100
"1083",FALSE,"tree",0.1,500,100
"1084",TRUE,"tree",0.1,500,100
"1085",FALSE,"tree",1,500,100
"1086",TRUE,"tree",1,500,100
"1087",FALSE,"tree",10,500,100
"1088",TRUE,"tree",10,500,100
"1089",FALSE,"tree",100,500,100
"1090",TRUE,"tree",100,500,100
"1091",FALSE,"dirichlet",0.01,500,92
"1092",TRUE,"dirichlet",0.01,500,100
"1093",FALSE,"dirichlet",0.1,500,94
"1094",TRUE,"dirichlet",0.1,500,100
"1095",FALSE,"dirichlet",1,500,92
"1096",TRUE,"dirichlet",1,500,100
"1097",FALSE,"dirichlet",10,500,97
"1098",TRUE,"dirichlet",10,500,100
"1099",FALSE,"dirichlet",100,500,92
"1100",TRUE,"dirichlet",100,500,100
"1101",FALSE,"tree",0.01,600,100
"1102",TRUE,"tree",0.01,600,100
"1103",FALSE,"tree",0.1,600,100
"1104",TRUE,"tree",0.1,600,100
"1105",FALSE,"tree",1,600,100
"1106",TRUE,"tree",1,600,100
"1107",FALSE,"tree",10,600,100
"1108",TRUE,"tree",10,600,100
"1109",FALSE,"tree",100,600,100
"1110",TRUE,"tree",100,600,100
"1111",FALSE,"dirichlet",0.01,600,93
"1112",TRUE,"dirichlet",0.01,600,100
"1113",FALSE,"dirichlet",0.1,600,92
"1114",TRUE,"dirichlet",0.1,600,100
"1115",FALSE,"dirichlet",1,600,97
"1116",TRUE,"dirichlet",1,600,100
"1117",FALSE,"dirichlet",10,600,97
"1118",TRUE,"dirichlet",10,600,100
"1119",FALSE,"dirichlet",100,600,90
"1120",TRUE,"dirichlet",100,600,100
"1121",FALSE,"tree",0.01,700,100
"1122",TRUE,"tree",0.01,700,100
"1123",FALSE,"tree",0.1,700,100
"1124",TRUE,"tree",0.1,700,100
"1125",FALSE,"tree",1,700,100
"1126",TRUE,"tree",1,700,100
"1127",FALSE,"tree",10,700,100
"1128",TRUE,"tree",10,700,100
"1129",FALSE,"tree",100,700,100
"1130",TRUE,"tree",100,700,100
"1131",FALSE,"dirichlet",0.01,700,93
"1132",TRUE,"dirichlet",0.01,700,100
"1133",FALSE,"dirichlet",0.1,700,96
"1134",TRUE,"dirichlet",0.1,700,100
"1135",FALSE,"dirichlet",1,700,94
"1136",TRUE,"dirichlet",1,700,100
"1137",FALSE,"dirichlet",10,700,98
"1138",TRUE,"dirichlet",10,700,100
"1139",FALSE,"dirichlet",100,700,92
"1140",TRUE,"dirichlet",100,700,100
"1141",FALSE,"tree",0.01,800,100
"1142",TRUE,"tree",0.01,800,100
"1143",FALSE,"tree",0.1,800,100
"1144",TRUE,"tree",0.1,800,100
"1145",FALSE,"tree",1,800,100
"1146",TRUE,"tree",1,800,100
"1147",FALSE,"tree",10,800,100
"1148",TRUE,"tree",10,800,100
"1149",FALSE,"tree",100,800,100
"1150",TRUE,"tree",100,800,100
"1151",FALSE,"dirichlet",0.01,800,98
"1152",TRUE,"dirichlet",0.01,800,100
"1153",FALSE,"dirichlet",0.1,800,97
"1154",TRUE,"dirichlet",0.1,800,100
"1155",FALSE,"dirichlet",1,800,97
"1156",TRUE,"dirichlet",1,800,100
"1157",FALSE,"dirichlet",10,800,94
"1158",TRUE,"dirichlet",10,800,100
"1159",FALSE,"dirichlet",100,800,93
"1160",TRUE,"dirichlet",100,800,100
"1161",FALSE,"tree",0.01,900,100
"1162",TRUE,"tree",0.01,900,100
"1163",FALSE,"tree",0.1,900,100
"1164",TRUE,"tree",0.1,900,100
"1165",FALSE,"tree",1,900,100
"1166",TRUE,"tree",1,900,100
"1167",FALSE,"tree",10,900,100
"1168",TRUE,"tree",10,900,100
"1169",FALSE,"tree",100,900,100
"1170",TRUE,"tree",100,900,100
"1171",FALSE,"dirichlet",0.01,900,98
"1172",TRUE,"dirichlet",0.01,900,100
"1173",FALSE,"dirichlet",0.1,900,98
"1174",TRUE,"dirichlet",0.1,900,100
"1175",FALSE,"dirichlet",1,900,100
"1176",TRUE,"dirichlet",1,900,100
"1177",FALSE,"dirichlet",10,900,99
"1178",TRUE,"dirichlet",10,900,100
"1179",FALSE,"dirichlet",100,900,100
"1180",TRUE,"dirichlet",100,900,100
"1181",FALSE,"tree",0.01,1000,100
"1182",TRUE,"tree",0.01,1000,100
"1183",FALSE,"tree",0.1,1000,100
"1184",TRUE,"tree",0.1,1000,100
"1185",FALSE,"tree",1,1000,100
"1186",TRUE,"tree",1,1000,100
"1187",FALSE,"tree",10,1000,100
"1188",TRUE,"tree",10,1000,100
"1189",FALSE,"tree",100,1000,100
"1190",TRUE,"tree",100,1000,100
"1191",FALSE,"dirichlet",0.01,1000,100
"1192",TRUE,"dirichlet",0.01,1000,100
"1193",FALSE,"dirichlet",0.1,1000,98
"1194",TRUE,"dirichlet",0.1,1000,100
"1195",FALSE,"dirichlet",1,1000,100
"1196",TRUE,"dirichlet",1,1000,100
"1197",FALSE,"dirichlet",10,1000,99
"1198",TRUE,"dirichlet",10,1000,100
"1199",FALSE,"dirichlet",100,1000,99
"1200",TRUE,"dirichlet",100,1000,100
"1201",FALSE,"tree",0.01,100,100
"1202",TRUE,"tree",0.01,100,100
"1203",FALSE,"tree",0.1,100,100
"1204",TRUE,"tree",0.1,100,100
"1205",FALSE,"tree",1,100,99
"1206",TRUE,"tree",1,100,100
"1207",FALSE,"tree",10,100,100
"1208",TRUE,"tree",10,100,100
"1209",FALSE,"tree",100,100,94
"1210",TRUE,"tree",100,100,100
"1211",FALSE,"dirichlet",0.01,100,55
"1212",TRUE,"dirichlet",0.01,100,86
"1213",FALSE,"dirichlet",0.1,100,58
"1214",TRUE,"dirichlet",0.1,100,92
"1215",FALSE,"dirichlet",1,100,58
"1216",TRUE,"dirichlet",1,100,92
"1217",FALSE,"dirichlet",10,100,56
"1218",TRUE,"dirichlet",10,100,89
"1219",FALSE,"dirichlet",100,100,56
"1220",TRUE,"dirichlet",100,100,90
"1221",FALSE,"tree",0.01,200,100
"1222",TRUE,"tree",0.01,200,100
"1223",FALSE,"tree",0.1,200,100
"1224",TRUE,"tree",0.1,200,100
"1225",FALSE,"tree",1,200,100
"1226",TRUE,"tree",1,200,100
"1227",FALSE,"tree",10,200,100
"1228",TRUE,"tree",10,200,100
"1229",FALSE,"tree",100,200,100
"1230",TRUE,"tree",100,200,100
"1231",FALSE,"dirichlet",0.01,200,71
"1232",TRUE,"dirichlet",0.01,200,99
"1233",FALSE,"dirichlet",0.1,200,69
"1234",TRUE,"dirichlet",0.1,200,98
"1235",FALSE,"dirichlet",1,200,69
"1236",TRUE,"dirichlet",1,200,100
"1237",FALSE,"dirichlet",10,200,61
"1238",TRUE,"dirichlet",10,200,97
"1239",FALSE,"dirichlet",100,200,69
"1240",TRUE,"dirichlet",100,200,99
"1241",FALSE,"tree",0.01,300,100
"1242",TRUE,"tree",0.01,300,100
"1243",FALSE,"tree",0.1,300,100
"1244",TRUE,"tree",0.1,300,100
"1245",FALSE,"tree",1,300,100
"1246",TRUE,"tree",1,300,100
"1247",FALSE,"tree",10,300,100
"1248",TRUE,"tree",10,300,100
"1249",FALSE,"tree",100,300,98
"1250",TRUE,"tree",100,300,100
"1251",FALSE,"dirichlet",0.01,300,78
"1252",TRUE,"dirichlet",0.01,300,100
"1253",FALSE,"dirichlet",0.1,300,77
"1254",TRUE,"dirichlet",0.1,300,100
"1255",FALSE,"dirichlet",1,300,79
"1256",TRUE,"dirichlet",1,300,100
"1257",FALSE,"dirichlet",10,300,79
"1258",TRUE,"dirichlet",10,300,100
"1259",FALSE,"dirichlet",100,300,78
"1260",TRUE,"dirichlet",100,300,100
"1261",FALSE,"tree",0.01,400,100
"1262",TRUE,"tree",0.01,400,100
"1263",FALSE,"tree",0.1,400,100
"1264",TRUE,"tree",0.1,400,100
"1265",FALSE,"tree",1,400,100
"1266",TRUE,"tree",1,400,100
"1267",FALSE,"tree",10,400,100
"1268",TRUE,"tree",10,400,100
"1269",FALSE,"tree",100,400,100
"1270",TRUE,"tree",100,400,100
"1271",FALSE,"dirichlet",0.01,400,85
"1272",TRUE,"dirichlet",0.01,400,100
"1273",FALSE,"dirichlet",0.1,400,82
"1274",TRUE,"dirichlet",0.1,400,100
"1275",FALSE,"dirichlet",1,400,86
"1276",TRUE,"dirichlet",1,400,100
"1277",FALSE,"dirichlet",10,400,84
"1278",TRUE,"dirichlet",10,400,100
"1279",FALSE,"dirichlet",100,400,85
"1280",TRUE,"dirichlet",100,400,100
"1281",FALSE,"tree",0.01,500,100
"1282",TRUE,"tree",0.01,500,100
"1283",FALSE,"tree",0.1,500,100
"1284",TRUE,"tree",0.1,500,100
"1285",FALSE,"tree",1,500,100
"1286",TRUE,"tree",1,500,100
"1287",FALSE,"tree",10,500,100
"1288",TRUE,"tree",10,500,100
"1289",FALSE,"tree",100,500,99
"1290",TRUE,"tree",100,500,100
"1291",FALSE,"dirichlet",0.01,500,91
"1292",TRUE,"dirichlet",0.01,500,100
"1293",FALSE,"dirichlet",0.1,500,90
"1294",TRUE,"dirichlet",0.1,500,100
"1295",FALSE,"dirichlet",1,500,93
"1296",TRUE,"dirichlet",1,500,100
"1297",FALSE,"dirichlet",10,500,97
"1298",TRUE,"dirichlet",10,500,100
"1299",FALSE,"dirichlet",100,500,92
"1300",TRUE,"dirichlet",100,500,100
"1301",FALSE,"tree",0.01,600,100
"1302",TRUE,"tree",0.01,600,100
"1303",FALSE,"tree",0.1,600,100
"1304",TRUE,"tree",0.1,600,100
"1305",FALSE,"tree",1,600,100
"1306",TRUE,"tree",1,600,100
"1307",FALSE,"tree",10,600,100
"1308",TRUE,"tree",10,600,100
"1309",FALSE,"tree",100,600,100
"1310",TRUE,"tree",100,600,100
"1311",FALSE,"dirichlet",0.01,600,98
"1312",TRUE,"dirichlet",0.01,600,100
"1313",FALSE,"dirichlet",0.1,600,92
"1314",TRUE,"dirichlet",0.1,600,100
"1315",FALSE,"dirichlet",1,600,100
"1316",TRUE,"dirichlet",1,600,100
"1317",FALSE,"dirichlet",10,600,94
"1318",TRUE,"dirichlet",10,600,100
"1319",FALSE,"dirichlet",100,600,95
"1320",TRUE,"dirichlet",100,600,100
"1321",FALSE,"tree",0.01,700,100
"1322",TRUE,"tree",0.01,700,100
"1323",FALSE,"tree",0.1,700,100
"1324",TRUE,"tree",0.1,700,100
"1325",FALSE,"tree",1,700,100
"1326",TRUE,"tree",1,700,100
"1327",FALSE,"tree",10,700,100
"1328",TRUE,"tree",10,700,100
"1329",FALSE,"tree",100,700,100
"1330",TRUE,"tree",100,700,100
"1331",FALSE,"dirichlet",0.01,700,97
"1332",TRUE,"dirichlet",0.01,700,100
"1333",FALSE,"dirichlet",0.1,700,96
"1334",TRUE,"dirichlet",0.1,700,100
"1335",FALSE,"dirichlet",1,700,97
"1336",TRUE,"dirichlet",1,700,100
"1337",FALSE,"dirichlet",10,700,97
"1338",TRUE,"dirichlet",10,700,100
"1339",FALSE,"dirichlet",100,700,93
"1340",TRUE,"dirichlet",100,700,100
"1341",FALSE,"tree",0.01,800,100
"1342",TRUE,"tree",0.01,800,100
"1343",FALSE,"tree",0.1,800,100
"1344",TRUE,"tree",0.1,800,100
"1345",FALSE,"tree",1,800,100
"1346",TRUE,"tree",1,800,100
"1347",FALSE,"tree",10,800,100
"1348",TRUE,"tree",10,800,100
"1349",FALSE,"tree",100,800,100
"1350",TRUE,"tree",100,800,100
"1351",FALSE,"dirichlet",0.01,800,99
